475106788	20151011200000	20151011200000	1	dealstreetasia.com	http://www.dealstreetasia.com/stories/after-dominating-online-travel-in-europe-booking-com-targets-china-us-growth-says-chief-executive-darren-huston-15234/	1	160	94	84	1	100	4366	1.26582278481013		
475076157	20151011163000	20151011200000	1	reviewtimes.com	http://reviewtimes.com/national-news/2015/10/11/more-cities-are-recognizing-native-americans-on-columbus-day/	9	3558	3643	3635	0	10	3882	0.64724919093851		
475076157	20151011163000	20151011200000	1	vcstar.com	http://www.vcstar.com/news/more-cities-are-recognizing-native-americans-on-columbus-day	9	3442	3519	3502	0	20	3752	0.67911714770798		
475076157	20151011163000	20151011200000	1	theet.com	http://www.theet.com/web_exclusive/politics/more-cities-are-recognizing-native-americans-on-columbus-day/article_fcc4648e-166a-5feb-86f7-0af1ed906b3b.html	10	3957	4034	4017	0	20	4287	0.44776119402985		
475076157	20151011163000	20151011200000	1	kpic.com	http://www.kpic.com/news/national/More-cities-to-recognize-Native-Americans-on-Columbus-Day-331923461.html	10	3447	3524	3507	0	20	3713	0.67911714770798		
475076157	20151011163000	20151011200000	1	beloitdailynews.com	http://www.beloitdailynews.com/news/national/more-cities-are-recognizing-native-americans-on-columbus-day/article_eff083ea-b151-5266-b905-c9b1c3e67ddd.html	10	3957	4034	4017	0	20	4287	0.44776119402985		
475076157	20151011163000	20151011200000	1	salina.com	http://www.salina.com/ap/national/more-cities-are-recognizing-native-americans-on-columbus-day/article_f32320ed-de60-5184-aa40-15fe320d88fa.html	9	3475	3552	3535	0	20	3784	0.67114093959731		
475076157	20151011163000	20151011200000	1	wiscnews.com	http://www.wiscnews.com/news/national/government-and-politics/article_fa311ddf-2aa7-5aeb-a395-0c799aac63aa.html	9	3478	3555	3538	0	20	3794	0.67114093959731		
475076157	20151011163000	20151011200000	1	galvnews.com	http://www.galvnews.com/news_ap/politics/article_9da51332-a8d7-5426-a492-3e467c31ca7a.html	9	3469	3546	3529	0	20	3796	0.67226890756302		
475076157	20151011163000	20151011200000	1	hometownstations.com	http://www.hometownstations.com/story/30234447/more-cities-are-recognizing-native-americans-on-columbus-day	9	3462	3539	3522	0	20	3811	0.67226890756302		
475076157	20151011163000	20151011200000	1	palmbeachpost.com	http://www.palmbeachpost.com/news/news/breaking-news/columbus-day-or-indigenous-peoples-day-debate-surg/nnzbr/	9	2950	3027	3010	0	20	3293	0		
475076157	20151011163000	20151011200000	1	fremonttribune.com	http://fremonttribune.com/news/national/more-cities-are-recognizing-native-americans-on-columbus-day/article_f9ee88b9-b418-5583-9bcd-87ec97875117.html	9	3469	3546	3529	0	20	3785	0.67226890756302		
475076157	20151011163000	20151011200000	1	thepublicopinion.com	http://www.thepublicopinion.com/news/associated_press/minnesota/more-cities-are-recognizing-native-americans-on-columbus-day/article_3fcca05e-7d03-500f-b560-d5d20153e765.html	10	3957	4034	4017	0	20	4288	0.44776119402985		
475076157	20151011163000	20151011200000	1	greenfieldreporter.com	http://www.greenfieldreporter.com/./view/story/b20eb79e5c51492f808fa728eaee8d11/US--Columbus-Day-Name	10	3470	3547	3530	0	20	3766	0.84602368866329		
475076158	20151011163000	20151011200000	1	reviewtimes.com	http://reviewtimes.com/national-news/2015/10/11/more-cities-are-recognizing-native-americans-on-columbus-day/	9	3558	3652	3623	1	30	3882	0.64724919093851		
475076158	20151011163000	20151011200000	1	vcstar.com	http://www.vcstar.com/news/more-cities-are-recognizing-native-americans-on-columbus-day	9	3442	3531	3502	1	60	3752	0.67911714770798		
